0.02755091	-0.03682493	0.033125248	0.040426377	-0.039177846	0.04329345	-0.030856742	0.01978359	0.042950403	0.031040046	-0.00072357804	0.019042525	-0.012506448	-0.0077935457	0.015074704	0.021852802	0.03844137	0.006584	-0.022542167	0.03352681
-0.29724634	0.6905591	0.09152057	-0.49252227	-0.22714016	-0.32299188	-0.8059171	0.29881394	-0.25854298	-0.14030755	-0.07131341	0.55894965	-0.42568147	-0.23920913	0.18552694	0.29910317	0.26622906	-0.9272398	-0.2453919	0.07677106
-1.2750465	-0.053927563	-0.367792	-1.1060126	1.8918254	0.7013334	0.40106577	-1.0463233	0.30996424	-0.8929203	0.121905856	1.1183654	0.010697878	0.5886336	-0.27878913	-0.014457187	0.36409497	0.57397	-1.6787552	-0.95616686
0.37022442	-0.14192896	0.25963742	-0.2591249	0.049584568	0.61116797	0.4521846	0.7639724	-0.57940584	0.02936225	0.48447403	-0.8563602	0.6876104	-0.7871124	0.4064404	-0.26121753	-0.6284765	-0.89281946	0.3979334	-1.5594125
0.7880833	-0.29478884	0.397227	0.020327711	-0.075306386	0.28233474	0.19980308	0.20849626	0.0070009287	-0.34940335	0.822093	0.4037235	-0.008057885	1.1642631	-0.20663206	0.13493173	-0.7607118	-0.4506513	-0.5420309	0.3376309
-1.0876459	-1.4836882	-0.80214345	0.12716265	0.3618676	0.30356178	-0.65313804	0.5468169	-0.13941358	-0.38027862	0.1355781	-0.25005168	-0.5449904	0.28709278	0.97762704	-0.61394167	-0.24252327	0.2387863	-0.2583486	0.81959015
-0.6579225	-1.2261611	-2.7605941	-0.6549513	0.54207915	0.46116492	0.25495043	-1.648914	1.9037716	-1.020527	0.122431636	1.6685113	-0.6868563	0.68925667	-1.1185727	1.6081458	1.150371	-0.3222338	-0.2861974	-1.0000842
0.5813774	0.3096695	1.4267472	-0.020646092	0.5686732	0.5220769	0.65705484	-0.43692622	1.2280295	-2.0564353	1.5174108	0.25888106	0.4345008	1.2240266	0.23697068	0.7716549	2.0501122	2.3664277	0.3053617	-1.1495016
-0.4282713	0.6817945	0.58769965	-0.16594432	0.29750764	0.12882765	1.1552924	1.1746973	-0.18424064	0.23142657	-0.37738043	0.083853364	-0.45661485	0.26277542	0.020463761	0.24224037	-0.10556551	0.5904732	0.20255621	-0.04417153
0.47480106	0.30855003	-0.023108376	0.092416905	4.2356332e-05	0.58846736	-0.89267814	-0.11037693	-0.4606018	0.37034792	-0.72911114	-0.20155758	0.95084685	0.5762731	0.46078846	-0.3956296	0.10851831	0.74047697	-0.06449817	0.4878896
0.03478352	-0.30685392	-0.7171416	-0.5761377	-0.36670712	-0.47745144	-0.30150986	0.026045684	0.85916024	0.8236732	-0.06328031	-0.014453996	0.4390175	0.18197677	-0.055781007	0.97835326	-0.026699666	0.6537816	-0.0144544495	-0.65623116
