-0.035880566	-0.03659755	0.042441297	-0.049003698	-0.029588807	-0.034376957	0.009209238	0.0016840585	0.02638549	0.023538243	-0.016013838	-0.021374632	-0.012564696	-0.04010885	-0.029033005	0.015088271	-0.019729007	0.012789432	-0.034084752	0.04882933	0.00052160025	-0.00825138	-0.014884673	0.039429475	0.0441829	0.015992116	0.023439016	0.028591368	0.020940054	0.045998584	0.017839994	0.038969245	0.028943513	-0.015066646	-0.017503776	-0.044724416	0.007206656	-0.02655003	-0.04814836	-0.045760464
0.35611355	-0.9439222	-0.52799124	-0.687977	0.09484823	0.6846912	1.06143	-0.36156365	0.17116614	0.5200054	0.4776306	0.5157562	2.3989902	0.47097585	-0.6713514	-0.5591551	0.59513474	0.11838257	-0.026685411	-0.600495	1.9794488	-0.354287	-0.06329532	0.46061423	-0.2592847	0.6324003	0.12543388	0.33190933	0.9451975	-0.0254701	0.6055062	0.58073497	0.30319098	-1.9892373	0.82932836	-0.2719251	-0.5160276	1.0866512	0.12496178	0.13699582
-0.90777147	-0.1041291	-0.23625396	-0.39823315	-1.5081723	0.18016599	0.80806154	0.11452334	0.27915782	0.92109114	0.26020545	0.30478936	0.5728077	-0.2332314	-0.34074113	0.40935037	1.046495	-0.27267838	0.876207	0.31707326	0.19274493	0.12321729	0.0031509316	-0.5641272	-0.49169812	0.8629798	-0.17182925	0.36667845	0.45290187	-1.060178	-0.17527483	0.010125052	0.042932957	-0.3497993	-0.9732708	-0.120451346	-0.37231594	0.5990507	-0.65928155	-0.11162749
-0.48559088	-1.1890266	0.735699	-0.34905845	0.086122446	-0.6745484	0.22498998	-0.33567965	-0.40626612	-0.25776318	0.7495262	1.3639839	0.40100542	-0.16659014	-1.8386616	-0.52496916	0.11321351	0.9644097	0.4104741	-0.045299996	0.042990223	0.7799328	0.82921964	0.13763383	-0.061759934	-0.8863478	-0.91819614	-1.6910686	-0.891951	-0.31920767	0.24990444	0.62261045	0.13181987	1.1859999	0.5066181	0.5012894	0.21585009	-1.1981398	1.1804053	0.07682673
1.7364537	1.0665325	-0.37372372	-0.124770954	-0.8068339	0.13527301	-1.2013621	-1.1998546	0.37408152	0.73322505	1.0336293	-0.30574813	0.71064585	-0.6336132	-0.49283704	0.24308212	0.54536843	0.87370074	2.266909	0.55435157	-0.6497193	-0.4679261	0.13393997	0.6959053	0.35602027	-1.1279802	-0.1109532	0.50705206	1.6192361	-1.2688704	-0.20450127	-0.19757736	0.79831	1.0209761	1.4701738	0.7099958	0.9413782	1.0714146	0.4007501	-1.4711232
-0.2494414	-0.85281605	0.2467274	-0.5733616	0.8057522	0.17530055	-0.67840374	1.1435889	0.92784226	0.88004905	0.9886227	-1.0029409	-0.19631357	-0.6625754	0.47241786	-0.02829103	0.08691353	0.8315682	-0.508881	-0.37953037	0.55914795	0.2626037	-1.0664643	0.8170732	0.76168245	0.20597291	-0.48589823	-0.21182115	-1.1491438	0.42103463	1.4859968	-1.6895773	0.3492458	-0.840413	-0.7948119	-0.112240985	0.4026041	-1.6909176	-0.08326358	-0.3475396
0.30810428	0.63242704	-1.3790709	0.33367476	-0.7786788	0.3605421	0.85880077	0.64166135	0.32673058	-0.18138577	-0.6213851	0.7283187	1.1318963	-0.051423132	0.29836062	-0.5078938	-0.013519165	-1.0328579	-0.8252851	1.1538639	-1.010864	-0.8009347	0.6247271	-2.8978946	1.8625352	1.4108304	0.36124292	0.4132309	2.252238	1.1236396	-0.3519528	0.41069642	-0.2282384	-0.43770808	0.24570794	-1.472792	-2.8012254	-0.29780284	-0.4947414	-0.45937857
0.35485795	-0.49214968	0.94754165	-0.6265778	1.1715435	-0.5175691	0.6027189	1.2060597	0.6771597	0.7770768	0.26073152	-0.040180247	0.00897789	-0.2502338	-0.028601924	-0.55492276	-0.12057414	0.50436455	0.2203712	0.31249386	0.32479474	0.48799384	0.8719839	-0.34158614	0.3771793	0.18560404	0.038405765	-1.1080997	-0.16383436	-1.0524708	-0.670778	0.83520424	-1.9350544	0.87925917	-0.12562938	1.4659407	-1.8279412	0.3840071	0.030441873	-0.40456453
-0.24106668	0.6049526	0.27658615	-0.926529	-0.083987884	-0.5349478	-0.29758212	0.31022686	0.7023802	-0.086866684	0.949051	0.8271689	-0.27664918	-0.2666663	-0.056092154	-1.3665193	-0.021874415	0.11091085	0.95498997	-0.3206679	-0.61366266	0.0015552243	-0.4904922	0.08464877	0.34863776	0.36148366	0.39926225	0.23718522	-0.0031357135	0.26245162	0.99144983	-0.55171067	-0.27038172	0.3686854	0.29451784	-0.24606642	0.08607185	0.67900074	-0.044551853	0.09117336
-0.012905735	0.67052495	-0.3570602	0.42584437	-0.097531766	-0.36240676	0.78518945	0.5050928	-0.5905514	-0.27535787	0.7956513	-0.63573825	-0.62311095	0.39892352	0.51544726	0.20468713	0.6629677	-0.40746826	-0.71811074	-0.6523697	0.573499	0.6604736	-0.8785379	-0.61428434	-0.18212205	-0.8179081	-0.5222009	-0.6621216	0.64144987	-0.7416209	-0.4923794	0.15450831	0.2853468	0.4724645	0.15636724	0.4471549	0.10497137	0.62341475	-0.32601574	0.3717631
