-0.373799	0.36036813	-0.3693234	0.32710698	0.11179006	-0.03273862	-0.030469617	-0.60562444	0.9711182	0.4754439	0.1439974	-0.0710199	-0.12086246	-0.77919763	-0.32039216	1.4777149	-0.2997081	0.38024727	0.34562546	-0.28769302	0.035565067	-0.29470056	-0.2037102	-0.48955148	-0.042795125	0.16258512	0.0768064	-0.008178359	-0.33001485	0.070376545	0.1495025	0.5159264	0.026570704	-0.07650499	-0.09079024	0.54415506	1.1986004	0.07073717	0.08347045	-0.2158252
0.16416773	0.3667516	0.26847538	-0.48016486	0.47838467	-0.47965428	0.6205251	0.28582332	-0.18842691	-0.26928166	-0.09321117	0.9838754	0.56587887	0.04044428	-0.45966795	0.64725405	-0.9599666	0.4660757	0.01854556	-0.05872635	-0.16424333	-0.089693084	0.54889464	0.11033475	-0.002975206	-0.8443849	0.46425256	-0.35706612	-0.19691677	-0.3655939	-0.07036254	0.10554497	-0.5740846	0.38462853	-0.19155742	0.12141523	-0.55265766	0.11260743	0.7866697	0.93920916
0.0382008	0.44152197	0.52553916	0.32551914	-0.7966825	0.15358002	0.46743423	0.12806161	-0.04175426	0.5781195	0.011967362	0.42999366	0.44072357	0.6509984	0.6297557	0.029295856	-0.51960766	-0.44623366	-0.12404981	-0.16751604	-0.19693717	-0.047766097	-0.35748023	0.1860721	-0.20439395	-0.51440805	0.1771156	0.31693172	-0.32835144	-0.029308245	-0.13897325	0.84609294	0.31303206	-0.8166609	0.2898032	0.31943744	0.0314149	0.38359004	0.5258775	0.4811957
0.28192225	-0.20021017	-0.5538565	-0.01276047	-0.21925376	0.17288755	-0.3504239	0.14709635	-0.10614719	0.011980754	-0.5818513	0.108954586	-0.20081134	0.07575395	0.31475967	-0.18362945	0.008380648	0.13958512	0.4433897	-0.145324	0.4831279	0.26371038	0.44939747	0.58138233	0.12076061	0.22910194	0.3796674	-0.56955475	-0.4223808	0.14974572	1.1035074	0.055264864	-0.0396232	0.07462433	0.1188961	0.3801774	0.48648813	0.03073472	0.08989938	0.08713559
0.13717006	-0.0022105558	0.99067855	-0.26810074	-0.0044103474	-0.18929002	0.35931364	0.21490718	0.55467457	0.7015605	0.1909923	0.32006055	0.09461417	0.036690097	-0.5765064	-0.06482997	0.8815813	-0.0727237	0.48762932	-0.69385076	1.7550827	-0.36704782	0.2612137	0.38834175	-0.7448257	-0.13436031	-0.9840936	-0.11058193	-0.6109799	-0.016267827	-0.3953941	-0.7045787	-0.6834708	-0.075903036	0.5163262	-0.09305493	-0.3606718	0.18013145	-0.38833064	-0.39220682
-0.40492415	-0.05822801	0.119903214	0.49242988	-0.24482715	-0.6784983	0.4341507	-0.17079411	-0.5812626	-0.9011464	-0.41727883	0.82840735	0.24068195	-0.23044708	-0.86226976	0.2752333	-0.046656873	0.38850546	0.60239506	1.4885907	-0.41065133	0.30475822	0.048346717	-0.68548465	-0.105584025	0.9224011	-0.8894491	0.14082791	-0.45261005	0.10808222	-0.26700923	0.52715594	-0.2522828	-0.18270358	0.52502704	0.7845258	-0.6391187	-1.0614414	-0.035051357	0.14845227
-0.25019175	1.0155977	-0.3402802	0.04909803	0.5271123	-0.5677354	-0.39841938	-0.7350589	0.097427934	0.057633277	0.649412	0.79709446	-0.0865798	0.9009696	0.044753082	0.31925252	0.3177132	0.23604292	0.12566012	0.4093012	1.1380042	-0.24992408	0.06349031	0.034324206	0.19497345	0.060700074	0.02514313	1.367714	0.32268238	-0.6205082	0.008909541	0.05195291	-0.051977985	0.016739478	1.0105059	-0.06340403	-0.3717986	-1.0043072	0.4938695	-0.5616155
0.37449795	0.21256016	-0.006886844	-0.36437404	0.65208155	-0.025335131	-0.057899524	0.035730194	-0.523162	0.41415384	0.38521188	0.2016327	0.12646122	-0.13381167	-0.4074868	-0.40770426	0.60002035	-0.11876654	-0.5489927	-0.20091465	0.03038534	-0.054769356	0.009956766	-0.67155755	-0.035037957	-0.11495164	0.19421485	0.06667903	0.7100974	-0.07844377	0.7068306	0.27992052	0.81646836	-0.0010581318	0.0482195	-0.19808277	0.34551123	-0.04673374	-0.14390807	0.074536696
-0.82303464	-0.2847062	0.32051635	-0.3193714	-0.478261	0.27695495	-0.3086264	-0.0123474505	-1.0165619	0.58621407	0.43147624	0.08839188	0.6720105	-0.9234981	0.090513974	-0.023228837	0.43932486	0.12647472	0.21777579	-0.4903833	-0.22264186	-0.032985497	-0.10067029	0.5669751	0.052620158	0.5794789	0.4559965	0.25500754	0.29074678	-0.53857434	-0.090370856	0.6716104	-1.1197463	0.3831204	-0.023395268	-0.16790232	-0.12185762	-0.41276413	-0.1898799	-0.7040143
-0.32650557	-1.0333496	-0.098633304	0.24111763	-0.014766615	-0.25364932	0.5857035	-0.69022226	0.30535546	0.35505372	0.07988163	0.585507	0.47534677	-0.23652494	-0.42682222	-0.026380658	-0.21012726	-0.30034727	-0.29181236	0.5505727	1.3318558	-0.32631886	-0.5114081	-0.3871947	-0.05546027	0.407213	0.51095015	-0.9877768	-0.42664313	0.7451243	-0.34366173	0.04306401	0.46401975	-0.10174831	0.091592155	0.7694893	-0.08022269	0.39447227	0.37283376	-0.23817538
